CustomerID,SurveyYear,SurveyQuarter,SurveyDate,ResponseDate,RecommendationRate,CompanyRate,UserFrequency,QualityRate,PanelUsabilityRate,ReportCapability,SurveyID,SentimentScore,SentimentCategory,SentimentBucket
CRM-166050,2022,1,2022-01-01,2022-03-01,8.0,4.0,Once a Week,4.0,5.0,I need someone from Insider team to provide me the report from the panel,169,0.0,Neutral,0 to 0.49
CRM-166050,2022,2,2022-04-01,2022-05-30,10.0,5.0,Once a Day,5.0,5.0,I tried but could not find everything I need,170,0.0,Neutral,0 to 0.49
CRM-1497650,2022,1,2022-01-01,2022-03-21,9.0,3.0,Once a Week,3.0,3.0,"I can pull all the numbers, but don't understand them",171,0.0,Neutral,0 to 0.49
CRM-1019500,2022,2,2022-04-01,2022-05-31,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,172,0.34,Mixed positive,0 to 0.49
CRM-1019500,2022,1,2022-01-01,2022-03-01,8.0,4.0,Once a Day,4.0,0.0,I am able to report everything easily,173,0.34,Mixed positive,0 to 0.49
CRM-1019500,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Day,4.0,0.0,I am able to report everything easily,174,0.34,Mixed positive,0 to 0.49
CRM-1019500,2022,2,2022-04-01,2022-06-01,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,175,0.34,Mixed positive,0 to 0.49
CRM-378850,2022,2,2022-04-01,2022-05-31,10.0,5.0,Once a Month,5.0,4.0,I need someone from Insider team to provide me the report from the panel,176,0.0,Neutral,0 to 0.49
CRM-378850,2022,3,2022-07-01,2022-09-12,9.0,4.0,Once a Month,4.0,3.0,I need someone from Insider team to provide me the report from the panel,177,0.0,Neutral,0 to 0.49
CRM-1079000,2022,1,2022-01-01,2022-03-29,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,178,0.34,Mixed positive,0 to 0.49
CRM-1079000,2022,2,2022-04-01,2022-06-07,10.0,5.0,Once a Day,5.0,5.0,I tried but could not find everything I need,179,0.0,Neutral,0 to 0.49
CRM-1079000,2022,3,2022-07-01,2022-08-24,10.0,5.0,Once a Day,5.0,5.0,I tried but could not find everything I need,180,0.0,Neutral,0 to 0.49
CRM-1079000,2022,1,2022-01-01,2022-03-23,8.0,4.0,Once a Week,3.0,3.0,I tried but could not find everything I need,181,0.0,Neutral,0 to 0.49
CRM-1079000,2022,2,2022-04-01,2022-06-27,8.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,182,0.0,Neutral,0 to 0.49
CRM-1079000,2022,3,2022-07-01,2022-08-30,9.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,183,0.0,Neutral,0 to 0.49
CRM-1453650,2022,3,2022-07-01,2022-09-01,4.0,3.0,Once a Week,2.0,2.0,I am able to report everything easily,184,0.34,Mixed positive,0 to 0.49
CRM-1453650,2022,1,2022-01-01,2022-03-28,7.0,5.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,185,0.0,Neutral,0 to 0.49
CRM-1453650,2022,2,2022-04-01,2022-06-30,4.0,2.0,Once a Week,2.0,2.0,I tried but could not find everything I need,186,0.0,Neutral,0 to 0.49
CRM-1453650,2022,3,2022-07-01,2022-09-29,7.0,3.0,Once a Day,3.0,4.0,I tried but could not find everything I need,187,0.0,Neutral,0 to 0.49
CRM-1453700,2022,2,2022-04-01,2022-06-24,7.0,3.0,Once a Day,3.0,3.0,I am able to report everything easily,188,0.34,Mixed positive,0 to 0.49
CRM-329450,2022,3,2022-07-01,2022-09-29,8.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,189,0.0,Neutral,0 to 0.49
CRM-329450,2022,1,2022-01-01,2022-02-01,9.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,190,0.0,Neutral,0 to 0.49
CRM-329450,2022,2,2022-04-01,2022-05-20,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,191,0.0,Neutral,0 to 0.49
CRM-329450,2022,3,2022-07-01,2022-08-23,10.0,4.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,192,0.0,Neutral,0 to 0.49
CRM-329450,2022,2,2022-04-01,2022-06-06,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,193,0.0,Neutral,0 to 0.49
CRM-721800,2022,3,2022-07-01,2022-08-05,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,194,0.0,Neutral,0 to 0.49
CRM-721800,2022,1,2022-01-01,2022-02-01,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,195,0.0,Neutral,0 to 0.49
CRM-721800,2022,2,2022-04-01,2022-06-29,10.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,196,0.0,Neutral,0 to 0.49
CRM-703400,2022,2,2022-04-01,2022-06-29,10.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,197,0.0,Neutral,0 to 0.49
CRM-1501200,2022,2,2022-04-01,2022-06-23,7.0,3.0,Once a Month,3.0,4.0,I need someone from Insider team to provide me the report from the panel,198,0.0,Neutral,0 to 0.49
CRM-1501200,2022,3,2022-07-01,2022-09-16,8.0,4.0,Once a Week,4.0,5.0,I need someone from Insider team to provide me the report from the panel,199,0.0,Neutral,0 to 0.49
CRM-1501200,2022,2,2022-04-01,2022-05-30,10.0,5.0,Once a Day,3.0,5.0,I need someone from Insider team to provide me the report from the panel,200,0.0,Neutral,0 to 0.49
CRM-1501200,2022,3,2022-07-01,2022-08-29,8.0,5.0,Once a Day,3.0,5.0,I need someone from Insider team to provide me the report from the panel,201,0.0,Neutral,0 to 0.49
CRM-1516450,2022,3,2022-07-01,2022-09-20,8.0,4.0,Once a Month,4.0,4.0,I don't use it often,202,0.0,Neutral,0 to 0.49
CRM-1516450,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,203,0.34,Mixed positive,0 to 0.49
CRM-1516450,2022,3,2022-07-01,2022-09-02,10.0,5.0,Once a Week,4.0,4.0,I am able to report everything easily,204,0.34,Mixed positive,0 to 0.49
CRM-828400,2022,2,2022-04-01,2022-04-17,8.0,4.0,Once a Day,4.0,3.0,I tried but could not find everything I need,205,0.0,Neutral,0 to 0.49
CRM-828400,2022,3,2022-07-01,2022-08-30,9.0,5.0,Once a Day,4.0,4.0,I tried but could not find everything I need,206,0.0,Neutral,0 to 0.49
CRM-828400,2022,3,2022-07-01,2022-09-06,9.0,5.0,Once a Day,4.0,4.0,I am able to report everything easily,207,0.34,Mixed positive,0 to 0.49
CRM-828400,2022,3,2022-07-01,2022-07-06,7.0,4.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,208,0.0,Neutral,0 to 0.49
CRM-1468800,2022,3,2022-07-01,2022-09-07,9.0,5.0,Once a Week,4.0,4.0,I tried but could not find everything I need,209,0.0,Neutral,0 to 0.49
CRM-1468800,2022,3,2022-07-01,2022-09-07,8.0,4.0,Once a Day,5.0,5.0,I am able to report everything easily,210,0.34,Mixed positive,0 to 0.49
CRM-1468800,2022,2,2022-04-01,2022-06-29,9.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,211,0.34,Mixed positive,0 to 0.49
CRM-565500,2022,1,2022-01-01,2022-03-31,10.0,4.0,Once a Day,5.0,5.0,I am able to report everything easily,212,0.34,Mixed positive,0 to 0.49
CRM-565500,2022,2,2022-04-01,2022-06-28,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,213,0.34,Mixed positive,0 to 0.49
CRM-565500,2022,3,2022-07-01,2022-09-24,8.0,4.0,Once a Day,3.0,4.0,I need someone from Insider team to provide me the report from the panel,214,0.0,Neutral,0 to 0.49
CRM-565500,2022,2,2022-04-01,2022-06-28,9.0,5.0,Once a Week,5.0,5.0,I tried but could not find everything I need,215,0.0,Neutral,0 to 0.49
CRM-565500,2022,3,2022-07-01,2022-09-23,6.0,4.0,Once a Day,3.0,3.0,I tried but could not find everything I need,216,0.0,Neutral,0 to 0.49
CRM-1103750,2022,2,2022-04-01,2022-06-24,9.0,5.0,Once a Month,5.0,4.0,"I can pull all the numbers, but don't understand them",217,0.0,Neutral,0 to 0.49
CRM-1103750,2022,3,2022-07-01,2022-09-21,8.0,5.0,Once a Week,4.0,3.0,I am able to report everything easily,218,0.34,Mixed positive,0 to 0.49
CRM-1103750,2022,2,2022-04-01,2022-06-08,8.0,4.0,Once a Day,5.0,3.0,I don't use it often,219,0.0,Neutral,0 to 0.49
CRM-1043250,2022,2,2022-04-01,2022-06-30,10.0,5.0,Once a Week,4.0,5.0,I need someone from Insider team to provide me the report from the panel,220,0.0,Neutral,0 to 0.49
CRM-927700,2022,1,2022-01-01,2022-02-01,9.0,5.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,221,0.0,Neutral,0 to 0.49
CRM-927700,2022,1,2022-01-01,2022-02-01,9.0,4.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,222,0.0,Neutral,0 to 0.49
CRM-927800,2022,2,2022-04-01,2022-05-26,7.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,223,0.0,Neutral,0 to 0.49
CRM-927800,2022,3,2022-07-01,2022-09-05,5.0,3.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,224,0.0,Neutral,0 to 0.49
CRM-927800,2022,2,2022-04-01,2022-06-07,7.0,4.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,225,0.0,Neutral,0 to 0.49
CRM-1446950,2022,2,2022-04-01,2022-06-30,7.0,3.0,Once a Day,3.0,4.0,I am able to report everything easily,226,0.34,Mixed positive,0 to 0.49
CRM-1446950,2022,3,2022-07-01,2022-09-29,7.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,227,0.34,Mixed positive,0 to 0.49
CRM-1444600,2022,3,2022-07-01,2022-09-22,8.0,4.0,Once a Month,4.0,4.0,"I can pull all the numbers, but don't understand them",228,0.0,Neutral,0 to 0.49
CRM-1444600,2022,2,2022-04-01,2022-05-02,7.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,229,0.34,Mixed positive,0 to 0.49
CRM-1444600,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Week,5.0,4.0,I am able to report everything easily,230,0.34,Mixed positive,0 to 0.49
CRM-1444600,2022,1,2022-01-01,2022-03-21,10.0,5.0,Once a Week,5.0,4.0,I am able to report everything easily,231,0.34,Mixed positive,0 to 0.49
CRM-1444600,2022,2,2022-04-01,2022-06-21,10.0,5.0,Once a Week,4.0,4.0,I am able to report everything easily,232,0.34,Mixed positive,0 to 0.49
CRM-230500,2022,3,2022-07-01,2022-09-12,10.0,5.0,Once a Month,4.0,4.0,I tried but could not find everything I need,233,0.0,Neutral,0 to 0.49
CRM-230500,2022,2,2022-04-01,2022-06-22,10.0,5.0,Once a Week,4.0,4.0,I don't use it often,234,0.0,Neutral,0 to 0.49
CRM-230500,2022,1,2022-01-01,2022-03-31,10.0,5.0,Once a Month,5.0,5.0,I don't use it often,235,0.0,Neutral,0 to 0.49
CRM-230500,2022,2,2022-04-01,2022-06-06,7.0,3.0,Once a Month,3.0,4.0,I need someone from Insider team to provide me the report from the panel,236,0.0,Neutral,0 to 0.49
CRM-230500,2022,3,2022-07-01,2022-09-12,6.0,4.0,Once a Month,4.0,4.0,I need someone from Insider team to provide me the report from the panel,237,0.0,Neutral,0 to 0.49
CRM-547850,2022,3,2022-07-01,2022-09-15,10.0,5.0,Once a Month,5.0,5.0,I don't use it often,238,0.0,Neutral,0 to 0.49
CRM-163250,2022,3,2022-07-01,2022-09-08,9.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,239,0.34,Mixed positive,0 to 0.49
CRM-1531900,2022,3,2022-07-01,2022-09-05,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,240,0.0,Neutral,0 to 0.49
CRM-1479450,2022,3,2022-07-01,2022-09-05,9.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,241,0.34,Mixed positive,0 to 0.49
CRM-701050,2022,2,2022-04-01,2022-05-30,8.0,4.0,Once a Day,5.0,4.0,I am able to report everything easily,242,0.34,Mixed positive,0 to 0.49
CRM-701050,2022,3,2022-07-01,2022-07-07,9.0,4.0,Once a Day,4.0,5.0,I am able to report everything easily,243,0.34,Mixed positive,0 to 0.49
CRM-701050,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Day,0.0,0.0,I don't use it often,244,0.0,Neutral,0 to 0.49
CRM-701050,2022,1,2022-01-01,2022-03-01,9.0,4.0,Once a Day,4.0,4.0,I don't use it often,245,0.0,Neutral,0 to 0.49
CRM-701050,2022,1,2022-01-01,2022-03-21,9.0,4.0,Once a Day,4.0,4.0,I don't use it often,246,0.0,Neutral,0 to 0.49
CRM-701050,2022,2,2022-04-01,2022-05-19,7.0,4.0,Once a Day,4.0,3.0,I tried but could not find everything I need,247,0.0,Neutral,0 to 0.49
CRM-701050,2022,3,2022-07-01,2022-08-05,7.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,248,0.0,Neutral,0 to 0.49
CRM-1149100,2022,2,2022-04-01,2022-06-29,8.0,4.0,Once a Week,5.0,5.0,I am able to report everything easily,249,0.34,Mixed positive,0 to 0.49
CRM-1149100,2022,1,2022-01-01,2022-03-23,8.0,4.0,Once a Day,5.0,4.0,I tried but could not find everything I need,250,0.0,Neutral,0 to 0.49
CRM-1149100,2022,1,2022-01-01,2022-03-28,8.0,4.0,Once a Day,3.0,4.0,I tried but could not find everything I need,251,0.0,Neutral,0 to 0.49
CRM-1149100,2022,2,2022-04-01,2022-06-08,7.0,4.0,Once a Day,4.0,3.0,I am able to report everything easily,252,0.34,Mixed positive,0 to 0.49
CRM-1149100,2022,3,2022-07-01,2022-08-25,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,253,0.34,Mixed positive,0 to 0.49
CRM-1149100,2022,3,2022-07-01,2022-09-27,10.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,254,0.0,Neutral,0 to 0.49
CRM-1493400,2022,1,2022-01-01,2022-03-01,8.0,5.0,Once a Day,5.0,3.0,I am able to report everything easily,255,0.34,Mixed positive,0 to 0.49
CRM-1493400,2022,1,2022-01-01,2022-03-21,8.0,5.0,Once a Day,5.0,3.0,I am able to report everything easily,256,0.34,Mixed positive,0 to 0.49
CRM-1493400,2022,2,2022-04-01,2022-06-07,2.0,2.0,Once a Week,2.0,5.0,I am able to report everything easily,257,0.34,Mixed positive,0 to 0.49
CRM-1493400,2022,3,2022-07-01,2022-08-03,8.0,4.0,Once a Week,5.0,5.0,I am able to report everything easily,258,0.34,Mixed positive,0 to 0.49
CRM-1493400,2022,2,2022-04-01,2022-06-14,6.0,3.0,Once a Month,3.0,4.0,I tried but could not find everything I need,259,0.0,Neutral,0 to 0.49
CRM-1493400,2022,3,2022-07-01,2022-08-19,8.0,4.0,Once a Month,4.0,4.0,I am able to report everything easily,260,0.34,Mixed positive,0 to 0.49
CRM-578400,2022,2,2022-04-01,2022-06-30,10.0,5.0,Once a Week,4.0,5.0,I need someone from Insider team to provide me the report from the panel,261,0.0,Neutral,0 to 0.49
CRM-578400,2022,3,2022-07-01,2022-07-05,9.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,262,0.0,Neutral,0 to 0.49
CRM-578400,2022,1,2022-01-01,2022-02-01,8.0,5.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,263,0.0,Neutral,0 to 0.49
CRM-578400,2022,2,2022-04-01,2022-06-17,9.0,4.0,Once a Week,4.0,5.0,I need someone from Insider team to provide me the report from the panel,264,0.0,Neutral,0 to 0.49
CRM-578400,2022,3,2022-07-01,2022-09-12,9.0,5.0,Once a Week,5.0,4.0,I need someone from Insider team to provide me the report from the panel,265,0.0,Neutral,0 to 0.49
CRM-155350,2022,1,2022-01-01,2022-03-21,8.0,5.0,Once a Month,5.0,5.0,I need someone from Insider team to provide me the report from the panel,266,0.0,Neutral,0 to 0.49
CRM-155350,2022,2,2022-04-01,2022-06-20,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,267,0.34,Mixed positive,0 to 0.49
CRM-155350,2022,3,2022-07-01,2022-09-26,8.0,5.0,Once a Month,4.0,4.0,I need someone from Insider team to provide me the report from the panel,268,0.0,Neutral,0 to 0.49
CRM-155350,2022,3,2022-07-01,2022-09-26,7.0,5.0,Once a Day,4.0,4.0,I tried but could not find everything I need,269,0.0,Neutral,0 to 0.49
CRM-155350,2022,2,2022-04-01,2022-06-20,5.0,3.0,Once a Day,3.0,3.0,I need someone from Insider team to provide me the report from the panel,270,0.0,Neutral,0 to 0.49
CRM-155350,2022,3,2022-07-01,2022-09-26,7.0,4.0,Once a Day,3.0,3.0,I need someone from Insider team to provide me the report from the panel,271,0.0,Neutral,0 to 0.49
CRM-1479200,2022,3,2022-07-01,2022-09-06,5.0,4.0,Once a Month,3.0,4.0,I am able to report everything easily,272,0.34,Mixed positive,0 to 0.49
CRM-1290050,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,273,0.34,Mixed positive,0 to 0.49
CRM-1290050,2022,2,2022-04-01,2022-06-28,8.0,5.0,Once a Day,4.0,3.0,"I can pull all the numbers, but don't understand them",274,0.0,Neutral,0 to 0.49
CRM-1290050,2022,1,2022-01-01,2022-02-01,4.0,3.0,Once a Day,3.0,4.0,"I can pull all the numbers, but don't understand them",275,0.0,Neutral,0 to 0.49
CRM-1290050,2022,3,2022-07-01,2022-09-09,8.0,4.0,Once a Day,4.0,5.0,I don't use it often,276,0.0,Neutral,0 to 0.49
CRM-1290050,2022,3,2022-07-01,2022-09-14,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,277,0.34,Mixed positive,0 to 0.49
CRM-1478100,2022,2,2022-04-01,2022-06-23,8.0,5.0,Once a Day,5.0,4.0,I don't use it often,278,0.0,Neutral,0 to 0.49
CRM-1478100,2022,3,2022-07-01,2022-09-28,7.0,4.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,279,0.0,Neutral,0 to 0.49
CRM-558200,2022,1,2022-01-01,2022-03-01,8.0,4.0,Once a Day,4.0,3.0,I am able to report everything easily,280,0.34,Mixed positive,0 to 0.49
CRM-558200,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Day,4.0,3.0,I am able to report everything easily,281,0.34,Mixed positive,0 to 0.49
CRM-558200,2022,2,2022-04-01,2022-06-24,7.0,4.0,Once a Day,3.0,3.0,I am able to report everything easily,282,0.34,Mixed positive,0 to 0.49
CRM-558200,2022,3,2022-07-01,2022-09-30,7.0,3.0,Once a Day,3.0,3.0,I am able to report everything easily,283,0.34,Mixed positive,0 to 0.49
CRM-1476450,2022,1,2022-01-01,2022-03-30,10.0,5.0,Once a Month,5.0,5.0,I need someone from Insider team to provide me the report from the panel,284,0.0,Neutral,0 to 0.49
CRM-1476450,2022,2,2022-04-01,2022-06-30,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,285,0.0,Neutral,0 to 0.49
CRM-1476150,2022,1,2022-01-01,2022-03-30,10.0,4.0,Once a Month,4.0,4.0,I am able to report everything easily,286,0.34,Mixed positive,0 to 0.49
CRM-1476150,2022,3,2022-07-01,2022-07-05,9.0,4.0,Once a Month,4.0,5.0,I am able to report everything easily,287,0.34,Mixed positive,0 to 0.49
CRM-1476150,2022,3,2022-07-01,2022-09-14,7.0,3.0,Once a Week,4.0,4.0,I am able to report everything easily,288,0.34,Mixed positive,0 to 0.49
CRM-1476150,2022,1,2022-01-01,2022-03-30,6.0,3.0,Once a Week,3.0,5.0,I tried but could not find everything I need,289,0.0,Neutral,0 to 0.49
CRM-1476150,2022,2,2022-04-01,2022-06-30,7.0,4.0,Once a Day,3.0,4.0,I am able to report everything easily,290,0.34,Mixed positive,0 to 0.49
CRM-672900,2022,2,2022-04-01,2022-06-29,7.0,4.0,Once a Day,3.0,3.0,I am able to report everything easily,291,0.34,Mixed positive,0 to 0.49
CRM-672900,2022,2,2022-04-01,2022-06-29,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,292,0.0,Neutral,0 to 0.49
CRM-1467900,2022,3,2022-07-01,2022-07-04,7.0,3.0,Once a Week,3.0,2.0,I don't use it often,293,0.0,Neutral,0 to 0.49
CRM-1502900,2022,2,2022-04-01,2022-06-06,9.0,5.0,Once a Month,4.0,4.0,I tried but could not find everything I need,294,0.0,Neutral,0 to 0.49
CRM-1502900,2022,1,2022-01-01,2022-02-01,10.0,5.0,Once a Day,5.0,4.0,I need someone from Insider team to provide me the report from the panel,295,0.0,Neutral,0 to 0.49
CRM-1502900,2022,2,2022-04-01,2022-05-20,9.0,4.0,Once a Week,4.0,4.0,I tried but could not find everything I need,296,0.0,Neutral,0 to 0.49
CRM-907950,2022,1,2022-01-01,2022-02-01,5.0,3.0,Once a Day,3.0,3.0,I am able to report everything easily,297,0.34,Mixed positive,0 to 0.49
CRM-907950,2022,2,2022-04-01,2022-04-15,8.0,3.0,Once a Day,4.0,4.0,I am able to report everything easily,298,0.34,Mixed positive,0 to 0.49
CRM-907950,2022,3,2022-07-01,2022-07-05,8.0,3.0,Once a Day,3.0,3.0,I am able to report everything easily,299,0.34,Mixed positive,0 to 0.49
CRM-907950,2022,3,2022-07-01,2022-09-05,8.0,3.0,Once a Day,3.0,3.0,I am able to report everything easily,300,0.34,Mixed positive,0 to 0.49
CRM-1493050,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,301,0.34,Mixed positive,0 to 0.49
CRM-1493050,2022,2,2022-04-01,2022-04-17,10.0,5.0,Once a Week,4.0,5.0,I am able to report everything easily,302,0.34,Mixed positive,0 to 0.49
CRM-1493050,2022,3,2022-07-01,2022-08-30,9.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,303,0.34,Mixed positive,0 to 0.49
CRM-1494150,2022,2,2022-04-01,2022-06-14,4.0,3.0,Once a Month,3.0,2.0,I tried but could not find everything I need,304,0.0,Neutral,0 to 0.49
CRM-1494150,2022,3,2022-07-01,2022-09-28,7.0,4.0,Once a Month,4.0,4.0,I am able to report everything easily,305,0.34,Mixed positive,0 to 0.49
CRM-1494150,2022,1,2022-01-01,2022-03-31,7.0,3.0,Once a Week,3.0,4.0,I don't use it often,306,0.0,Neutral,0 to 0.49
